130,-2,-17,68,95,-64,1264,-542,497,-554,0,0,0,7/13/2016 20:52
131,16,-47,76,117,790,869,-504,490,-537,0,0,0,7/13/2016 20:52
132,-5,-11,81,386,214,1148,-518,493,-570,0,0,0,7/13/2016 20:52
133,-8,-8,91,-556,908,635,-482,532,-513,0,0,0,7/13/2016 20:52
134,-9,-10,80,-504,635,87,-472,529,-520,0,0,0,7/13/2016 20:52
135,-3,-20,66,420,656,-313,-478,539,-503,0,0,0,7/13/2016 20:52
136,-8,-27,60,-66,-391,-187,-500,553,-496,0,0,0,7/13/2016 20:52
137,-5,-28,81,-24,134,-279,-500,539,-497,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
139,2,-16,63,-132,-174,457,-482,527,-532,0,0,0,7/13/2016 20:52
140,-5,-12,89,457,-16,476,-488,547,-510,0,0,0,7/13/2016 20:52
141,7,-32,88,-384,135,401,-477,528,-521,0,0,0,7/13/2016 20:52
142,0,-12,77,-334,157,435,-481,526,-518,0,0,0,7/13/2016 20:52
143,5,-39,72,84,442,258,-455,523,-536,0,0,0,7/13/2016 20:52
144,-10,-18,85,157,426,116,-466,540,-501,0,0,0,7/13/2016 20:52
145,2,-11,80,-42,481,43,-473,555,-494,0,0,0,7/13/2016 20:52
146,14,-47,73,196,228,-83,-451,543,-494,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
148,-5,-21,90,281,396,80,-448,547,-498,0,0,0,7/13/2016 20:52
149,6,-23,76,-155,93,-144,-442,563,-504,0,0,0,7/13/2016 20:52
150,2,-35,74,-403,-121,57,-466,553,-498,0,0,0,7/13/2016 20:52
151,-10,-14,86,171,65,146,-471,549,-496,0,0,0,7/13/2016 20:52
152,2,-32,84,-94,69,63,-460,549,-500,0,0,0,7/13/2016 20:52
153,4,-9,82,-142,144,283,-449,549,-493,0,0,0,7/13/2016 20:52
154,17,-35,77,-384,506,16,-458,563,-488,0,0,0,7/13/2016 20:52
155,-3,-33,60,-280,349,136,-494,565,-486,0,0,0,7/13/2016 20:52
156,-5,-23,86,261,357,-190,-468,563,-479,0,0,0,7/13/2016 20:52
157,0,-17,87,346,456,-385,-475,568,-473,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
159,5,-29,69,-1081,-240,128,-497,558,-470,0,0,0,7/13/2016 20:52
160,-2,-9,71,635,408,-278,-508,575,-444,0,0,0,7/13/2016 20:52
161,5,-28,78,-195,-283,38,-517,572,-464,0,0,0,7/13/2016 20:52
162,0,-13,84,-1331,-797,109,-506,561,-469,0,0,0,7/13/2016 20:52
163,-4,-3,85,-388,-558,33,-521,567,-460,0,0,0,7/13/2016 20:52
164,4,-18,85,1387,345,-189,-501,552,-490,0,0,0,7/13/2016 20:52
165,6,-36,82,463,33,-46,-501,564,-473,0,0,0,7/13/2016 20:52
166,3,-12,88,-405,-35,477,-476,547,-487,0,0,0,7/13/2016 20:52
167,-3,-3,82,-875,46,202,-473,546,-500,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
169,6,-1,84,-575,-274,-526,-506,568,-489,0,0,0,7/13/2016 20:52
170,-4,1,95,103,179,-438,-494,571,-468,0,0,0,7/13/2016 20:52
171,1,-10,84,-844,-764,-35,-507,549,-483,0,0,0,7/13/2016 20:52
172,-1,-6,76,51,-191,174,-508,535,-500,0,0,0,7/13/2016 20:52
173,1,-9,82,-706,-544,244,-498,538,-505,0,0,0,7/13/2016 20:52
174,-1,-5,83,425,-225,24,-507,532,-502,0,0,0,7/13/2016 20:52
175,-4,-3,91,26,-261,295,-495,534,-503,0,0,0,7/13/2016 20:52
